Sample Name,Cell type,Label
GSM1658175,neurons,6
GSM1658176,neurons,6
GSM1658177,neurons,6
GSM1658179,oligodendrocytes,7
GSM1658180,oligodendrocytes,7
GSM1658181,neurons,6
GSM1658182,neurons,6
GSM1658184,astrocytes,1
GSM1658185,astrocytes,1
GSM1658186,astrocytes,1
GSM1658187,astrocytes,1
GSM1658188,microglia,5
GSM1658189,microglia,5
GSM1658190,astrocytes,1
GSM1658191,astrocytes,1
GSM1658192,neurons,6
GSM1658193,astrocytes,1
GSM1658194,neurons,6
GSM1658195,neurons,6
GSM1658196,microglia,5
GSM1658197,neurons,6
GSM1658198,neurons,6
GSM1658199,astrocytes,1
GSM1658200,neurons,6
GSM1658201,astrocytes,1
GSM1658202,astrocytes,1
GSM1658203,fetal_replicating,4
GSM1658204,fetal_replicating,4
GSM1658205,fetal_replicating,4
GSM1658206,fetal_replicating,4
GSM1658207,fetal_replicating,4
GSM1658208,fetal_replicating,4
GSM1658209,fetal_replicating,4
GSM1658210,fetal_replicating,4
GSM1658211,fetal_replicating,4
GSM1658212,fetal_replicating,4
GSM1658213,fetal_replicating,4
GSM1658214,fetal_replicating,4
GSM1658215,fetal_replicating,4
GSM1658216,fetal_replicating,4
GSM1658217,fetal_replicating,4
GSM1658218,fetal_replicating,4
GSM1658219,fetal_replicating,4
GSM1658220,fetal_replicating,4
GSM1658221,fetal_quiescent,3
GSM1658222,fetal_replicating,4
GSM1658223,fetal_quiescent,3
GSM1658224,fetal_replicating,4
GSM1658225,fetal_quiescent,3
GSM1658226,fetal_quiescent,3
GSM1658227,fetal_quiescent,3
GSM1658228,fetal_replicating,4
GSM1658229,fetal_quiescent,3
GSM1658230,fetal_quiescent,3
GSM1658231,fetal_quiescent,3
GSM1658232,fetal_quiescent,3
GSM1658233,fetal_quiescent,3
GSM1658234,fetal_quiescent,3
GSM1658235,fetal_quiescent,3
GSM1658236,fetal_quiescent,3
GSM1658237,fetal_quiescent,3
GSM1658238,fetal_quiescent,3
GSM1658239,fetal_quiescent,3
GSM1658240,fetal_quiescent,3
GSM1658241,fetal_quiescent,3
GSM1658242,fetal_replicating,4
GSM1658243,fetal_quiescent,3
GSM1658244,fetal_quiescent,3
GSM1658245,fetal_quiescent,3
GSM1658246,fetal_quiescent,3
GSM1658247,fetal_quiescent,3
GSM1658248,fetal_quiescent,3
GSM1658249,fetal_quiescent,3
GSM1658251,fetal_quiescent,3
GSM1658253,fetal_quiescent,3
GSM1658255,fetal_quiescent,3
GSM1658257,fetal_quiescent,3
GSM1658259,fetal_quiescent,3
GSM1658262,fetal_quiescent,3
GSM1658264,fetal_quiescent,3
GSM1658266,fetal_quiescent,3
GSM1658268,fetal_quiescent,3
GSM1658270,fetal_quiescent,3
GSM1658272,fetal_quiescent,3
GSM1658275,fetal_quiescent,3
GSM1658277,fetal_quiescent,3
GSM1658279,fetal_quiescent,3
GSM1658281,fetal_quiescent,3
GSM1658284,fetal_quiescent,3
GSM1658286,fetal_quiescent,3
GSM1658288,fetal_quiescent,3
GSM1658290,fetal_quiescent,3
GSM1658292,fetal_quiescent,3
GSM1658294,fetal_quiescent,3
GSM1658297,fetal_quiescent,3
GSM1658299,fetal_quiescent,3
GSM1658301,fetal_quiescent,3
GSM1658304,fetal_replicating,4
GSM1658305,fetal_quiescent,3
GSM1658306,fetal_quiescent,3
GSM1658307,fetal_quiescent,3
GSM1658308,fetal_quiescent,3
GSM1658309,fetal_quiescent,3
GSM1658310,fetal_quiescent,3
GSM1658311,fetal_quiescent,3
GSM1658312,fetal_quiescent,3
GSM1658313,fetal_quiescent,3
GSM1658314,fetal_quiescent,3
GSM1658315,fetal_quiescent,3
GSM1658316,fetal_quiescent,3
GSM1658317,fetal_quiescent,3
GSM1658318,fetal_quiescent,3
GSM1658319,fetal_quiescent,3
GSM1658320,fetal_quiescent,3
GSM1658321,fetal_quiescent,3
GSM1658322,fetal_quiescent,3
GSM1658323,fetal_quiescent,3
GSM1658324,fetal_quiescent,3
GSM1658325,fetal_quiescent,3
GSM1658326,fetal_quiescent,3
GSM1658327,fetal_quiescent,3
GSM1658328,fetal_quiescent,3
GSM1658329,fetal_quiescent,3
GSM1658330,fetal_quiescent,3
GSM1658331,fetal_quiescent,3
GSM1658332,fetal_quiescent,3
GSM1658333,fetal_quiescent,3
GSM1658334,fetal_quiescent,3
GSM1658335,fetal_quiescent,3
GSM1658336,fetal_quiescent,3
GSM1658337,fetal_quiescent,3
GSM1658338,fetal_quiescent,3
GSM1658339,fetal_quiescent,3
GSM1658340,fetal_quiescent,3
GSM1658341,fetal_quiescent,3
GSM1658342,fetal_quiescent,3
GSM1658343,fetal_quiescent,3
GSM1658344,fetal_quiescent,3
GSM1658345,fetal_quiescent,3
GSM1658346,fetal_quiescent,3
GSM1658347,fetal_replicating,4
GSM1658348,fetal_quiescent,3
GSM1658349,fetal_quiescent,3
GSM1658350,fetal_quiescent,3
GSM1658351,fetal_quiescent,3
GSM1658352,fetal_quiescent,3
GSM1658353,fetal_quiescent,3
GSM1658354,fetal_quiescent,3
GSM1658355,fetal_replicating,4
GSM1658356,fetal_quiescent,3
GSM1658357,fetal_quiescent,3
GSM1658358,fetal_quiescent,3
GSM1658359,fetal_quiescent,3
GSM1658360,fetal_quiescent,3
GSM1658361,fetal_quiescent,3
GSM1658362,fetal_quiescent,3
GSM1658363,fetal_quiescent,3
GSM1658364,fetal_quiescent,3
GSM1658365,fetal_quiescent,3
GSM1658366,fetal_quiescent,3
