Sample Name,Cell type,Label
GSM1433236,young_LTHSC,3
GSM1433241,young_LTHSC,3
GSM1433243,young_LTHSC,3
GSM1433244,young_LTHSC,3
GSM1433245,young_LTHSC,3
GSM1433246,young_LTHSC,3
GSM1433247,young_LTHSC,3
GSM1433249,young_LTHSC,3
GSM1433250,young_LTHSC,3
GSM1433251,young_LTHSC,3
GSM1433252,young_LTHSC,3
GSM1433253,young_LTHSC,3
GSM1433254,young_LTHSC,3
GSM1433255,young_LTHSC,3
GSM1433256,young_LTHSC,3
GSM1433257,young_LTHSC,3
GSM1433258,young_LTHSC,3
GSM1433259,young_LTHSC,3
GSM1433264,young_LTHSC,3
GSM1433265,young_LTHSC,3
GSM1433267,young_LTHSC,3
GSM1433270,young_LTHSC,3
GSM1433271,young_LTHSC,3
GSM1433273,young_LTHSC,3
GSM1433274,young_LTHSC,3
GSM1433275,young_LTHSC,3
GSM1433272,young_LTHSC,3
GSM1433276,young_LTHSC,3
GSM1433277,young_LTHSC,3
GSM1433278,young_LTHSC,3
GSM1433279,young_LTHSC,3
GSM1433280,young_LTHSC,3
GSM1433281,young_LTHSC,3
GSM1433282,young_LTHSC,3
GSM1433285,young_LTHSC,3
GSM1433286,young_LTHSC,3
GSM1433284,young_LTHSC,3
GSM1433288,young_LTHSC,3
GSM1433289,young_LTHSC,3
GSM1433290,young_LTHSC,3
GSM1433291,young_LTHSC,3
GSM1433292,young_LTHSC,3
GSM1433293,young_LTHSC,3
GSM1433294,young_LTHSC,3
GSM1433295,young_LTHSC,3
GSM1433297,young_LTHSC,3
GSM1433298,young_LTHSC,3
GSM1433299,young_LTHSC,3
GSM1433296,young_LTHSC,3
GSM1433300,young_LTHSC,3
GSM1433301,young_LTHSC,3
GSM1433302,young_LTHSC,3
GSM1433303,young_LTHSC,3
GSM1433304,young_LTHSC,3
GSM1433305,young_LTHSC,3
GSM1433306,young_LTHSC,3
GSM1433307,young_LTHSC,3
GSM1433309,young_LTHSC,3
GSM1433310,young_LTHSC,3
GSM1433311,young_LTHSC,3
GSM1433308,young_LTHSC,3
GSM1433312,young_LTHSC,3
GSM1433313,young_LTHSC,3
GSM1433314,young_LTHSC,3
GSM1433315,young_LTHSC,3
GSM1433316,young_LTHSC,3
GSM1433317,young_LTHSC,3
GSM1433318,young_LTHSC,3
GSM1433319,young_LTHSC,3
GSM1433321,young_LTHSC,3
GSM1433322,young_LTHSC,3
GSM1433323,young_LTHSC,3
GSM1433320,young_LTHSC,3
GSM1433324,young_LTHSC,3
GSM1433325,young_LTHSC,3
GSM1433326,young_LTHSC,3
GSM1433327,young_LTHSC,3
GSM1433328,young_LTHSC,3
GSM1433329,young_LTHSC,3
GSM1433330,young_LTHSC,3
GSM1433333,young_LTHSC,3
GSM1433334,young_LTHSC,3
GSM1433335,young_LTHSC,3
GSM1433332,young_LTHSC,3
GSM1433336,young_LTHSC,3
GSM1433337,young_LTHSC,3
GSM1433338,young_LTHSC,3
GSM1433339,young_LTHSC,3
GSM1433340,young_LTHSC,3
GSM1433341,young_LTHSC,3
GSM1433342,young_LTHSC,3
GSM1433345,young_LTHSC,3
GSM1433346,young_LTHSC,3
GSM1433347,young_LTHSC,3
GSM1433348,young_LTHSC,3
GSM1433349,young_LTHSC,3
GSM1433350,young_LTHSC,3
GSM1433351,young_LTHSC,3
GSM1433352,young_LTHSC,3
GSM1433353,young_LTHSC,3
GSM1433354,young_LTHSC,3
GSM1433355,young_LTHSC,3
GSM1433358,young_STHSC,5
GSM1433360,young_STHSC,5
GSM1433361,young_STHSC,5
GSM1433362,young_STHSC,5
GSM1433363,young_STHSC,5
GSM1433364,young_STHSC,5
GSM1433365,young_STHSC,5
GSM1433366,young_STHSC,5
GSM1433367,young_STHSC,5
GSM1433369,young_STHSC,5
GSM1433370,young_STHSC,5
GSM1433371,young_STHSC,5
GSM1433368,young_STHSC,5
GSM1433373,young_STHSC,5
GSM1433374,young_STHSC,5
GSM1433376,young_STHSC,5
GSM1433377,young_STHSC,5
GSM1433378,young_STHSC,5
GSM1433381,young_STHSC,5
GSM1433382,young_STHSC,5
GSM1433383,young_STHSC,5
GSM1433380,young_STHSC,5
GSM1433385,young_STHSC,5
GSM1433387,young_STHSC,5
GSM1433388,young_STHSC,5
GSM1433390,young_STHSC,5
GSM1433391,young_STHSC,5
GSM1433393,young_STHSC,5
GSM1433394,young_STHSC,5
GSM1433395,young_STHSC,5
GSM1433396,young_STHSC,5
GSM1433397,young_STHSC,5
GSM1433398,young_STHSC,5
GSM1433399,young_STHSC,5
GSM1433400,young_STHSC,5
GSM1433401,young_STHSC,5
GSM1433402,young_STHSC,5
GSM1433405,young_STHSC,5
GSM1433406,young_STHSC,5
GSM1433407,young_STHSC,5
GSM1433408,young_STHSC,5
GSM1433409,young_STHSC,5
GSM1433412,young_STHSC,5
GSM1433413,young_STHSC,5
GSM1433414,young_STHSC,5
GSM1433415,young_STHSC,5
GSM1433418,young_STHSC,5
GSM1433419,young_STHSC,5
GSM1433416,young_STHSC,5
GSM1433420,young_STHSC,5
GSM1433421,young_STHSC,5
GSM1433422,young_STHSC,5
GSM1433423,young_STHSC,5
GSM1433424,young_STHSC,5
GSM1433425,young_STHSC,5
GSM1433426,young_STHSC,5
GSM1433427,young_STHSC,5
GSM1433429,young_STHSC,5
GSM1433430,young_STHSC,5
GSM1433428,young_STHSC,5
GSM1433432,young_STHSC,5
GSM1433433,young_STHSC,5
GSM1433434,young_STHSC,5
GSM1433435,young_STHSC,5
GSM1433437,young_STHSC,5
GSM1433438,young_STHSC,5
GSM1433439,young_STHSC,5
GSM1433441,young_STHSC,5
GSM1433442,young_STHSC,5
GSM1433443,young_STHSC,5
GSM1433444,young_STHSC,5
GSM1433445,young_STHSC,5
GSM1433446,young_STHSC,5
GSM1433447,young_STHSC,5
GSM1433448,young_STHSC,5
GSM1433449,young_STHSC,5
GSM1433450,young_STHSC,5
GSM1433451,young_STHSC,5
GSM1433454,young_STHSC,5
GSM1433456,young_STHSC,5
GSM1433457,young_STHSC,5
GSM1433459,young_STHSC,5
GSM1433461,young_STHSC,5
GSM1433462,young_STHSC,5
GSM1433463,young_STHSC,5
GSM1433465,young_STHSC,5
GSM1433466,young_STHSC,5
GSM1433467,young_STHSC,5
GSM1433464,young_STHSC,5
GSM1433468,young_STHSC,5
GSM1433469,young_STHSC,5
GSM1433470,young_STHSC,5
GSM1433471,young_STHSC,5
GSM1433472,young_STHSC,5
GSM1433473,young_STHSC,5
GSM1433474,young_STHSC,5
GSM1433477,young_STHSC,5
GSM1433479,young_STHSC,5
GSM1433476,young_STHSC,5
GSM1433480,young_STHSC,5
GSM1433481,young_STHSC,5
GSM1433482,young_STHSC,5
GSM1433483,young_STHSC,5
GSM1433484,young_STHSC,5
GSM1433485,young_STHSC,5
GSM1433486,young_STHSC,5
GSM1433487,young_STHSC,5
GSM1433489,young_STHSC,5
GSM1433490,young_STHSC,5
GSM1433491,young_STHSC,5
GSM1433488,young_STHSC,5
GSM1433492,young_STHSC,5
GSM1433493,young_STHSC,5
GSM1433494,young_STHSC,5
GSM1433495,young_STHSC,5
GSM1433496,young_STHSC,5
GSM1433497,young_STHSC,5
GSM1433498,young_STHSC,5
GSM1433499,young_STHSC,5
GSM1433501,young_STHSC,5
GSM1433502,young_STHSC,5
GSM1433503,young_STHSC,5
GSM1433500,young_STHSC,5
GSM1433504,young_STHSC,5
GSM1433505,young_STHSC,5
GSM1433506,young_STHSC,5
GSM1433508,young_STHSC,5
GSM1433509,young_STHSC,5
GSM1433510,young_STHSC,5
GSM1433511,young_STHSC,5
GSM1433513,young_STHSC,5
GSM1433514,young_STHSC,5
GSM1433515,young_STHSC,5
GSM1433512,young_STHSC,5
GSM1433517,young_STHSC,5
GSM1433518,young_STHSC,5
GSM1433519,young_STHSC,5
GSM1433520,young_STHSC,5
GSM1433521,young_STHSC,5
GSM1433522,young_STHSC,5
GSM1433523,young_STHSC,5
GSM1433525,young_STHSC,5
GSM1433526,young_STHSC,5
GSM1433527,young_STHSC,5
GSM1433524,young_STHSC,5
GSM1433528,young_STHSC,5
GSM1433529,young_STHSC,5
GSM1433530,young_STHSC,5
GSM1433531,young_STHSC,5
GSM1433532,young_STHSC,5
GSM1433533,young_STHSC,5
GSM1433534,young_STHSC,5
GSM1433537,young_STHSC,5
GSM1433538,young_STHSC,5
GSM1433539,young_STHSC,5
GSM1433540,young_STHSC,5
GSM1433541,young_STHSC,5
GSM1433542,young_STHSC,5
GSM1433543,young_STHSC,5
GSM1433544,young_STHSC,5
GSM1433545,young_STHSC,5
GSM1433546,young_STHSC,5
GSM1433547,young_STHSC,5
GSM1433549,young_MPP,4
GSM1433552,young_MPP,4
GSM1433553,young_MPP,4
GSM1433555,young_MPP,4
GSM1433556,young_MPP,4
GSM1433557,young_MPP,4
GSM1433558,young_MPP,4
GSM1433559,young_MPP,4
GSM1433561,young_MPP,4
GSM1433562,young_MPP,4
GSM1433563,young_MPP,4
GSM1433560,young_MPP,4
GSM1433564,young_MPP,4
GSM1433565,young_MPP,4
GSM1433566,young_MPP,4
GSM1433567,young_MPP,4
GSM1433568,young_MPP,4
GSM1433569,young_MPP,4
GSM1433570,young_MPP,4
GSM1433571,young_MPP,4
GSM1433573,young_MPP,4
GSM1433574,young_MPP,4
GSM1433575,young_MPP,4
GSM1433572,young_MPP,4
GSM1433576,young_MPP,4
GSM1433577,young_MPP,4
GSM1433578,young_MPP,4
GSM1433579,young_MPP,4
GSM1433580,young_MPP,4
GSM1433581,young_MPP,4
GSM1433582,young_MPP,4
GSM1433583,young_MPP,4
GSM1433585,young_MPP,4
GSM1433586,young_MPP,4
GSM1433587,young_MPP,4
GSM1433584,young_MPP,4
GSM1433588,young_MPP,4
GSM1433589,young_MPP,4
GSM1433590,young_MPP,4
GSM1433591,young_MPP,4
GSM1433592,young_MPP,4
GSM1433593,young_MPP,4
GSM1433594,young_MPP,4
GSM1433595,young_MPP,4
GSM1433597,young_MPP,4
GSM1433598,young_MPP,4
GSM1433599,young_MPP,4
GSM1433601,young_MPP,4
GSM1433602,young_MPP,4
GSM1433603,young_MPP,4
GSM1433604,young_MPP,4
GSM1433605,young_MPP,4
GSM1433606,young_MPP,4
GSM1433607,young_MPP,4
GSM1433609,young_MPP,4
GSM1433610,young_MPP,4
GSM1433611,young_MPP,4
GSM1433612,young_MPP,4
GSM1433613,young_MPP,4
GSM1433614,young_MPP,4
GSM1433615,young_MPP,4
GSM1433616,young_MPP,4
GSM1433617,young_MPP,4
GSM1433618,young_MPP,4
GSM1433619,young_MPP,4
GSM1433621,young_MPP,4
GSM1433622,young_MPP,4
GSM1433623,young_MPP,4
GSM1433620,young_MPP,4
GSM1433624,young_MPP,4
GSM1433625,young_MPP,4
GSM1433626,young_MPP,4
GSM1433627,young_MPP,4
GSM1433628,young_MPP,4
GSM1433629,young_MPP,4
GSM1433630,young_MPP,4
GSM1433633,young_MPP,4
GSM1433634,young_MPP,4
GSM1433635,young_MPP,4
GSM1433632,young_MPP,4
GSM1433636,young_MPP,4
GSM1433637,young_MPP,4
GSM1433638,young_MPP,4
GSM1433639,young_MPP,4
GSM1433640,young_MPP,4
GSM1433641,young_MPP,4
GSM1433643,young_MPP,4
GSM1433645,young_MPP,4
GSM1433649,young_MPP,4
GSM1433651,young_MPP,4
GSM1433654,young_MPP,4
GSM1433655,young_MPP,4
GSM1433657,young_MPP,4
GSM1433658,young_MPP,4
GSM1433656,young_MPP,4
GSM1433660,young_MPP,4
GSM1433661,young_MPP,4
GSM1433662,young_MPP,4
GSM1433663,young_MPP,4
GSM1433664,young_MPP,4
GSM1433665,young_MPP,4
GSM1433666,young_MPP,4
GSM1433667,young_MPP,4
GSM1433669,young_MPP,4
GSM1433670,young_MPP,4
GSM1433671,young_MPP,4
GSM1433668,young_MPP,4
GSM1433672,young_MPP,4
GSM1433673,young_MPP,4
GSM1433674,young_MPP,4
GSM1433675,young_MPP,4
GSM1433676,young_MPP,4
GSM1433677,young_MPP,4
GSM1433681,young_MPP,4
GSM1433682,young_MPP,4
GSM1433683,young_MPP,4
GSM1433684,young_MPP,4
GSM1433685,young_MPP,4
GSM1433686,young_MPP,4
GSM1433687,young_MPP,4
GSM1433688,young_MPP,4
GSM1433689,young_MPP,4
GSM1433690,young_MPP,4
GSM1433691,young_MPP,4
GSM1433693,young_MPP,4
GSM1433694,young_MPP,4
GSM1433695,young_MPP,4
GSM1433692,young_MPP,4
GSM1433697,young_MPP,4
GSM1433698,young_MPP,4
GSM1433699,young_MPP,4
GSM1433700,young_MPP,4
GSM1433701,young_MPP,4
GSM1433702,young_MPP,4
GSM1433703,young_MPP,4
GSM1433705,young_MPP,4
GSM1433706,young_MPP,4
GSM1433707,young_MPP,4
GSM1433704,young_MPP,4
GSM1433708,young_MPP,4
GSM1433709,young_MPP,4
GSM1433710,young_MPP,4
GSM1433711,young_MPP,4
GSM1433712,young_MPP,4
GSM1433713,young_MPP,4
GSM1433714,young_MPP,4
GSM1433715,young_MPP,4
GSM1433717,young_MPP,4
GSM1433718,young_MPP,4
GSM1433719,young_MPP,4
GSM1433716,young_MPP,4
GSM1433720,young_MPP,4
GSM1433721,young_MPP,4
GSM1433723,young_MPP,4
GSM1433724,young_MPP,4
GSM1433725,young_MPP,4
GSM1433726,young_MPP,4
GSM1433727,young_MPP,4
GSM1433729,young_MPP,4
GSM1433730,young_MPP,4
GSM1433731,young_MPP,4
GSM1433732,young_MPP,4
GSM1433733,young_MPP,4
GSM1433734,young_MPP,4
GSM1433735,young_MPP,4
GSM1433736,young_MPP,4
GSM1433737,young_MPP,4
GSM1433738,young_MPP,4
GSM1433741,old_LTHSC,0
GSM1433742,old_LTHSC,0
GSM1433743,old_LTHSC,0
GSM1433740,old_LTHSC,0
GSM1433745,old_LTHSC,0
GSM1433746,old_LTHSC,0
GSM1433747,old_LTHSC,0
GSM1433748,old_LTHSC,0
GSM1433749,old_LTHSC,0
GSM1433750,old_LTHSC,0
GSM1433751,old_LTHSC,0
GSM1433753,old_LTHSC,0
GSM1433754,old_LTHSC,0
GSM1433755,old_LTHSC,0
GSM1433752,old_LTHSC,0
GSM1433756,old_LTHSC,0
GSM1433757,old_LTHSC,0
GSM1433758,old_LTHSC,0
GSM1433759,old_LTHSC,0
GSM1433760,old_LTHSC,0
GSM1433761,old_LTHSC,0
GSM1433762,old_LTHSC,0
GSM1433765,old_LTHSC,0
GSM1433766,old_LTHSC,0
GSM1433767,old_LTHSC,0
GSM1433764,old_LTHSC,0
GSM1433769,old_LTHSC,0
GSM1433770,old_LTHSC,0
GSM1433771,old_LTHSC,0
GSM1433772,old_LTHSC,0
GSM1433773,old_LTHSC,0
GSM1433774,old_LTHSC,0
GSM1433777,old_LTHSC,0
GSM1433778,old_LTHSC,0
GSM1433779,old_LTHSC,0
GSM1433776,old_LTHSC,0
GSM1433780,old_LTHSC,0
GSM1433781,old_LTHSC,0
GSM1433782,old_LTHSC,0
GSM1433783,old_LTHSC,0
GSM1433784,old_LTHSC,0
GSM1433785,old_LTHSC,0
GSM1433786,old_LTHSC,0
GSM1433787,old_LTHSC,0
GSM1433789,old_LTHSC,0
GSM1433790,old_LTHSC,0
GSM1433788,old_LTHSC,0
GSM1433792,old_LTHSC,0
GSM1433793,old_LTHSC,0
GSM1433794,old_LTHSC,0
GSM1433795,old_LTHSC,0
GSM1433796,old_LTHSC,0
GSM1433797,old_LTHSC,0
GSM1433798,old_LTHSC,0
GSM1433799,old_LTHSC,0
GSM1433813,old_LTHSC,0
GSM1433814,old_LTHSC,0
GSM1433815,old_LTHSC,0
GSM1433812,old_LTHSC,0
GSM1433816,old_LTHSC,0
GSM1433817,old_LTHSC,0
GSM1433818,old_LTHSC,0
GSM1433819,old_LTHSC,0
GSM1433820,old_LTHSC,0
GSM1433821,old_LTHSC,0
GSM1433822,old_LTHSC,0
GSM1433823,old_LTHSC,0
GSM1433825,old_LTHSC,0
GSM1433826,old_LTHSC,0
GSM1433827,old_LTHSC,0
GSM1433824,old_LTHSC,0
GSM1433828,old_LTHSC,0
GSM1433829,old_LTHSC,0
GSM1433830,old_LTHSC,0
GSM1433831,old_LTHSC,0
GSM1433832,old_LTHSC,0
GSM1433833,old_LTHSC,0
GSM1433834,old_LTHSC,0
GSM1433835,old_LTHSC,0
GSM1433837,old_LTHSC,0
GSM1433838,old_LTHSC,0
GSM1433836,old_LTHSC,0
GSM1433840,old_LTHSC,0
GSM1433841,old_LTHSC,0
GSM1433843,old_LTHSC,0
GSM1433844,old_LTHSC,0
GSM1433845,old_LTHSC,0
GSM1433846,old_LTHSC,0
GSM1433847,old_LTHSC,0
GSM1433849,old_LTHSC,0
GSM1433850,old_LTHSC,0
GSM1433851,old_LTHSC,0
GSM1433848,old_LTHSC,0
GSM1433852,old_LTHSC,0
GSM1433853,old_LTHSC,0
GSM1433854,old_LTHSC,0
GSM1433855,old_LTHSC,0
GSM1433856,old_LTHSC,0
GSM1433857,old_LTHSC,0
GSM1433858,old_LTHSC,0
GSM1433859,old_LTHSC,0
GSM1433861,old_LTHSC,0
GSM1433862,old_LTHSC,0
GSM1433863,old_LTHSC,0
GSM1433860,old_LTHSC,0
GSM1433864,old_LTHSC,0
GSM1433865,old_LTHSC,0
GSM1433866,old_LTHSC,0
GSM1433867,old_LTHSC,0
GSM1433868,old_LTHSC,0
GSM1433869,old_LTHSC,0
GSM1433870,old_LTHSC,0
GSM1433871,old_LTHSC,0
GSM1433873,old_LTHSC,0
GSM1433874,old_LTHSC,0
GSM1433875,old_LTHSC,0
GSM1433872,old_LTHSC,0
GSM1433876,old_LTHSC,0
GSM1433877,old_LTHSC,0
GSM1433878,old_LTHSC,0
GSM1433879,old_LTHSC,0
GSM1433880,old_LTHSC,0
GSM1433881,old_LTHSC,0
GSM1433883,old_LTHSC,0
GSM1433885,old_LTHSC,0
GSM1433886,old_LTHSC,0
GSM1433887,old_LTHSC,0
GSM1433884,old_LTHSC,0
GSM1433888,old_LTHSC,0
GSM1433889,old_LTHSC,0
GSM1433890,old_LTHSC,0
GSM1433891,old_LTHSC,0
GSM1433892,old_LTHSC,0
GSM1433893,old_LTHSC,0
GSM1433894,old_LTHSC,0
GSM1433895,old_LTHSC,0
GSM1433909,old_LTHSC,0
GSM1433910,old_LTHSC,0
GSM1433911,old_LTHSC,0
GSM1433908,old_LTHSC,0
GSM1433912,old_LTHSC,0
GSM1433913,old_LTHSC,0
GSM1433914,old_LTHSC,0
GSM1433915,old_LTHSC,0
GSM1433916,old_LTHSC,0
GSM1433917,old_LTHSC,0
GSM1433918,old_LTHSC,0
GSM1433919,old_LTHSC,0
GSM1433922,old_LTHSC,0
GSM1433923,old_LTHSC,0
GSM1433920,old_LTHSC,0
GSM1433924,old_LTHSC,0
GSM1433925,old_LTHSC,0
GSM1433926,old_LTHSC,0
GSM1433927,old_LTHSC,0
GSM1433928,old_LTHSC,0
GSM1433929,old_LTHSC,0
GSM1433930,old_LTHSC,0
GSM1433931,old_LTHSC,0
GSM1433801,old_LTHSC,0
GSM1433802,old_LTHSC,0
GSM1433803,old_LTHSC,0
GSM1433800,old_LTHSC,0
GSM1433804,old_LTHSC,0
GSM1433805,old_LTHSC,0
GSM1433806,old_LTHSC,0
GSM1433807,old_LTHSC,0
GSM1433808,old_LTHSC,0
GSM1433809,old_LTHSC,0
GSM1433810,old_LTHSC,0
GSM1433811,old_LTHSC,0
GSM1433897,old_LTHSC,0
GSM1433898,old_LTHSC,0
GSM1433899,old_LTHSC,0
GSM1433896,old_LTHSC,0
GSM1433900,old_LTHSC,0
GSM1433901,old_LTHSC,0
GSM1433902,old_LTHSC,0
GSM1433903,old_LTHSC,0
GSM1433904,old_LTHSC,0
GSM1433905,old_LTHSC,0
GSM1433906,old_LTHSC,0
GSM1433907,old_LTHSC,0
GSM1433933,old_STHSC,2
GSM1433934,old_STHSC,2
GSM1433935,old_STHSC,2
GSM1433932,old_STHSC,2
GSM1433936,old_STHSC,2
GSM1433937,old_STHSC,2
GSM1433938,old_STHSC,2
GSM1433939,old_STHSC,2
GSM1433940,old_STHSC,2
GSM1433941,old_STHSC,2
GSM1433942,old_STHSC,2
GSM1433943,old_STHSC,2
GSM1433945,old_STHSC,2
GSM1433946,old_STHSC,2
GSM1433947,old_STHSC,2
GSM1433944,old_STHSC,2
GSM1433948,old_STHSC,2
GSM1433949,old_STHSC,2
GSM1433950,old_STHSC,2
GSM1433951,old_STHSC,2
GSM1433952,old_STHSC,2
GSM1433953,old_STHSC,2
GSM1433954,old_STHSC,2
GSM1433955,old_STHSC,2
GSM1433957,old_STHSC,2
GSM1433958,old_STHSC,2
GSM1433959,old_STHSC,2
GSM1433956,old_STHSC,2
GSM1433960,old_STHSC,2
GSM1433961,old_STHSC,2
GSM1433962,old_STHSC,2
GSM1433963,old_STHSC,2
GSM1433964,old_STHSC,2
GSM1433965,old_STHSC,2
GSM1433966,old_STHSC,2
GSM1433967,old_STHSC,2
GSM1433969,old_STHSC,2
GSM1433970,old_STHSC,2
GSM1433971,old_STHSC,2
GSM1433968,old_STHSC,2
GSM1433972,old_STHSC,2
GSM1433973,old_STHSC,2
GSM1433974,old_STHSC,2
GSM1433975,old_STHSC,2
GSM1433976,old_STHSC,2
GSM1433977,old_STHSC,2
GSM1433978,old_STHSC,2
GSM1433979,old_STHSC,2
GSM1433981,old_STHSC,2
GSM1433982,old_STHSC,2
GSM1433983,old_STHSC,2
GSM1433980,old_STHSC,2
GSM1433984,old_STHSC,2
GSM1433985,old_STHSC,2
GSM1433986,old_STHSC,2
GSM1433987,old_STHSC,2
GSM1433988,old_STHSC,2
GSM1433989,old_STHSC,2
GSM1433990,old_STHSC,2
GSM1433991,old_STHSC,2
GSM1434005,old_STHSC,2
GSM1434006,old_STHSC,2
GSM1434007,old_STHSC,2
GSM1434004,old_STHSC,2
GSM1434008,old_STHSC,2
GSM1434009,old_STHSC,2
GSM1434010,old_STHSC,2
GSM1434011,old_STHSC,2
GSM1434012,old_STHSC,2
GSM1434013,old_STHSC,2
GSM1434014,old_STHSC,2
GSM1434015,old_STHSC,2
GSM1434017,old_STHSC,2
GSM1434018,old_STHSC,2
GSM1434019,old_STHSC,2
GSM1434016,old_STHSC,2
GSM1434020,old_STHSC,2
GSM1434021,old_STHSC,2
GSM1434022,old_STHSC,2
GSM1434023,old_STHSC,2
GSM1434024,old_STHSC,2
GSM1434025,old_STHSC,2
GSM1434026,old_STHSC,2
GSM1434027,old_STHSC,2
GSM1434029,old_STHSC,2
GSM1434030,old_STHSC,2
GSM1434031,old_STHSC,2
GSM1434028,old_STHSC,2
GSM1434032,old_STHSC,2
GSM1434033,old_STHSC,2
GSM1434034,old_STHSC,2
GSM1434035,old_STHSC,2
GSM1434036,old_STHSC,2
GSM1434038,old_STHSC,2
GSM1434039,old_STHSC,2
GSM1434041,old_STHSC,2
GSM1434042,old_STHSC,2
GSM1434043,old_STHSC,2
GSM1434040,old_STHSC,2
GSM1434044,old_STHSC,2
GSM1434045,old_STHSC,2
GSM1434046,old_STHSC,2
GSM1434047,old_STHSC,2
GSM1434048,old_STHSC,2
GSM1434049,old_STHSC,2
GSM1434050,old_STHSC,2
GSM1434051,old_STHSC,2
GSM1434053,old_STHSC,2
GSM1434054,old_STHSC,2
GSM1434055,old_STHSC,2
GSM1434052,old_STHSC,2
GSM1434056,old_STHSC,2
GSM1434057,old_STHSC,2
GSM1434058,old_STHSC,2
GSM1434059,old_STHSC,2
GSM1434060,old_STHSC,2
GSM1434061,old_STHSC,2
GSM1434062,old_STHSC,2
GSM1434063,old_STHSC,2
GSM1434065,old_STHSC,2
GSM1434066,old_STHSC,2
GSM1434067,old_STHSC,2
GSM1434064,old_STHSC,2
GSM1434068,old_STHSC,2
GSM1434069,old_STHSC,2
GSM1434070,old_STHSC,2
GSM1434071,old_STHSC,2
GSM1434072,old_STHSC,2
GSM1434073,old_STHSC,2
GSM1434074,old_STHSC,2
GSM1434075,old_STHSC,2
GSM1434077,old_STHSC,2
GSM1434078,old_STHSC,2
GSM1434079,old_STHSC,2
GSM1434076,old_STHSC,2
GSM1434080,old_STHSC,2
GSM1434081,old_STHSC,2
GSM1434082,old_STHSC,2
GSM1434083,old_STHSC,2
GSM1434084,old_STHSC,2
GSM1434085,old_STHSC,2
GSM1434086,old_STHSC,2
GSM1434087,old_STHSC,2
GSM1434101,old_STHSC,2
GSM1434102,old_STHSC,2
GSM1434103,old_STHSC,2
GSM1434100,old_STHSC,2
GSM1434104,old_STHSC,2
GSM1434105,old_STHSC,2
GSM1434106,old_STHSC,2
GSM1434107,old_STHSC,2
GSM1434108,old_STHSC,2
GSM1434110,old_STHSC,2
GSM1434111,old_STHSC,2
GSM1434113,old_STHSC,2
GSM1434114,old_STHSC,2
GSM1434112,old_STHSC,2
GSM1434116,old_STHSC,2
GSM1434117,old_STHSC,2
GSM1434118,old_STHSC,2
GSM1434119,old_STHSC,2
GSM1434120,old_STHSC,2
GSM1434121,old_STHSC,2
GSM1434122,old_STHSC,2
GSM1434123,old_STHSC,2
GSM1433993,old_STHSC,2
GSM1433994,old_STHSC,2
GSM1433995,old_STHSC,2
GSM1433992,old_STHSC,2
GSM1433996,old_STHSC,2
GSM1433997,old_STHSC,2
GSM1433998,old_STHSC,2
GSM1433999,old_STHSC,2
GSM1434000,old_STHSC,2
GSM1434001,old_STHSC,2
GSM1434002,old_STHSC,2
GSM1434003,old_STHSC,2
GSM1434089,old_STHSC,2
GSM1434090,old_STHSC,2
GSM1434091,old_STHSC,2
