Sample Name,Cell type,Label
GSM1965907,12h,1
GSM1965908,12h,1
GSM1965909,12h,1
GSM1965910,12h,1
GSM1965911,12h,1
GSM1965912,12h,1
GSM1965913,12h,1
GSM1965914,12h,1
GSM1965915,12h,1
GSM1965916,12h,1
GSM1965917,12h,1
GSM1965918,12h,1
GSM1965919,12h,1
GSM1965920,12h,1
GSM1965921,12h,1
GSM1965922,12h,1
GSM1965923,12h,1
GSM1965924,12h,1
GSM1965925,12h,1
GSM1965926,12h,1
GSM1965927,12h,1
GSM1965928,12h,1
GSM1965929,12h,1
GSM1965930,12h,1
GSM1965931,12h,1
GSM1965932,12h,1
GSM1965933,12h,1
GSM1965934,12h,1
GSM1965935,12h,1
GSM1965936,12h,1
GSM1965937,12h,1
GSM1965938,12h,1
GSM1965939,12h,1
GSM1965940,12h,1
GSM1965941,12h,1
GSM1965942,12h,1
GSM1965943,12h,1
GSM1965944,12h,1
GSM1965945,12h,1
GSM1965946,12h,1
GSM1965947,12h,1
GSM1965948,12h,1
GSM1965949,12h,1
GSM1965950,12h,1
GSM1965951,12h,1
GSM1965952,12h,1
GSM1965953,12h,1
GSM1965954,12h,1
GSM1965955,12h,1
GSM1965956,12h,1
GSM1965957,12h,1
GSM1965958,12h,1
GSM1965959,12h,1
GSM1965960,12h,1
GSM1965961,12h,1
GSM1965962,12h,1
GSM1965963,12h,1
GSM1965964,12h,1
GSM1965965,12h,1
GSM1965966,12h,1
GSM1965967,12h,1
GSM1965968,12h,1
GSM1965969,12h,1
GSM1965970,12h,1
GSM1965971,12h,1
GSM1965972,24h,2
GSM1965973,24h,2
GSM1965974,24h,2
GSM1965975,24h,2
GSM1965976,24h,2
GSM1965977,24h,2
GSM1965978,24h,2
GSM1965979,24h,2
GSM1965980,24h,2
GSM1965981,24h,2
GSM1965982,24h,2
GSM1965983,24h,2
GSM1965984,24h,2
GSM1965985,24h,2
GSM1965986,24h,2
GSM1965987,24h,2
GSM1965988,24h,2
GSM1965989,24h,2
GSM1965990,24h,2
GSM1965991,24h,2
GSM1965992,24h,2
GSM1965993,24h,2
GSM1965994,24h,2
GSM1965995,24h,2
GSM1965996,24h,2
GSM1965997,24h,2
GSM1965998,24h,2
GSM1965999,24h,2
GSM1966000,24h,2
GSM1966001,24h,2
GSM1966002,24h,2
GSM1966003,24h,2
GSM1966004,24h,2
GSM1966005,24h,2
GSM1966006,24h,2
GSM1966007,24h,2
GSM1966008,24h,2
GSM1966009,24h,2
GSM1966010,24h,2
GSM1966011,24h,2
GSM1966012,24h,2
GSM1966013,24h,2
GSM1966014,24h,2
GSM1966015,24h,2
GSM1966016,24h,2
GSM1966017,24h,2
GSM1966018,24h,2
GSM1966019,24h,2
GSM1966020,24h,2
GSM1966021,24h,2
GSM1966022,24h,2
GSM1966023,24h,2
GSM1966024,24h,2
GSM1966025,24h,2
GSM1966026,24h,2
GSM1966027,24h,2
GSM1966028,24h,2
GSM1966029,24h,2
GSM1966030,24h,2
GSM1966031,24h,2
GSM1966032,24h,2
GSM1966033,24h,2
GSM1966034,24h,2
GSM1966035,24h,2
GSM1966036,24h,2
GSM1966037,24h,2
GSM1966038,36h,3
GSM1966039,36h,3
GSM1966040,36h,3
GSM1966041,36h,3
GSM1966042,36h,3
GSM1966043,36h,3
GSM1966044,36h,3
GSM1966045,36h,3
GSM1966046,36h,3
GSM1966047,36h,3
GSM1966048,36h,3
GSM1966049,36h,3
GSM1966050,36h,3
GSM1966051,36h,3
GSM1966052,36h,3
GSM1966053,36h,3
GSM1966054,36h,3
GSM1966055,36h,3
GSM1966056,36h,3
GSM1966057,36h,3
GSM1966058,36h,3
GSM1966059,36h,3
GSM1966060,36h,3
GSM1966061,36h,3
GSM1966062,36h,3
GSM1966063,36h,3
GSM1966064,36h,3
GSM1966065,36h,3
GSM1966066,36h,3
GSM1966067,36h,3
GSM1966068,36h,3
GSM1966069,36h,3
GSM1966070,36h,3
GSM1966071,36h,3
GSM1966072,36h,3
GSM1966073,36h,3
GSM1966074,36h,3
GSM1966075,36h,3
GSM1966076,36h,3
GSM1966077,36h,3
GSM1966078,36h,3
GSM1966079,36h,3
GSM1966080,36h,3
GSM1966081,36h,3
GSM1966082,36h,3
GSM1966083,36h,3
GSM1966084,36h,3
GSM1966085,36h,3
GSM1966086,36h,3
GSM1966087,36h,3
GSM1966088,36h,3
GSM1966089,36h,3
GSM1966090,36h,3
GSM1966091,36h,3
GSM1966092,36h,3
GSM1966093,36h,3
GSM1966094,36h,3
GSM1966095,36h,3
GSM1966096,36h,3
GSM1966097,36h,3
GSM1966098,36h,3
GSM1966099,36h,3
GSM1966100,36h,3
GSM1966101,36h,3
GSM1966102,36h,3
GSM1966103,36h,3
GSM1966104,36h,3
GSM1966105,36h,3
GSM1966106,36h,3
GSM1966107,36h,3
GSM1966108,36h,3
GSM1966109,36h,3
GSM1966110,36h,3
GSM1966111,36h,3
GSM1966112,36h,3
GSM1966113,36h,3
GSM1966114,36h,3
GSM1966115,36h,3
GSM1966116,36h,3
GSM1966117,36h,3
GSM1966118,36h,3
GSM1966119,36h,3
GSM1966120,36h,3
GSM1966121,36h,3
GSM1966122,36h,3
GSM1966123,36h,3
GSM1966124,36h,3
GSM1966125,36h,3
GSM1966126,36h,3
GSM1966127,36h,3
GSM1966128,36h,3
GSM1966129,36h,3
GSM1966130,36h,3
GSM1966131,36h,3
GSM1966132,36h,3
GSM1966133,36h,3
GSM1966134,36h,3
GSM1966135,36h,3
GSM1966136,36h,3
GSM1966137,36h,3
GSM1966138,36h,3
GSM1966139,36h,3
GSM1966140,36h,3
GSM1966141,36h,3
GSM1966142,36h,3
GSM1966143,36h,3
GSM1966144,36h,3
GSM1966145,36h,3
GSM1966146,36h,3
GSM1966147,36h,3
GSM1966148,36h,3
GSM1966149,36h,3
GSM1966150,36h,3
GSM1966151,36h,3
GSM1966152,36h,3
GSM1966153,36h,3
GSM1966154,36h,3
GSM1966155,36h,3
GSM1966156,36h,3
GSM1966157,36h,3
GSM1966158,36h,3
GSM1966159,36h,3
GSM1966160,36h,3
GSM1966161,36h,3
GSM1966162,36h,3
GSM1966163,36h,3
GSM1966164,36h,3
GSM1966165,36h,3
GSM1966166,36h,3
GSM1966167,36h,3
GSM1966168,36h,3
GSM1966169,36h,3
GSM1966170,36h,3
GSM1966171,36h,3
GSM1966172,36h,3
GSM1966173,36h,3
GSM1966174,36h,3
GSM1966175,36h,3
GSM1966176,36h,3
GSM1966177,36h,3
GSM1966178,36h,3
GSM1966179,36h,3
GSM1966180,36h,3
GSM1966181,36h,3
GSM1966182,36h,3
GSM1966183,36h,3
GSM1966184,36h,3
GSM1966185,36h,3
GSM1966186,36h,3
GSM1966187,36h,3
GSM1966188,36h,3
GSM1966189,36h,3
GSM1966190,36h,3
GSM1966191,36h,3
GSM1966192,36h,3
GSM1966193,36h,3
GSM1966194,36h,3
GSM1966195,36h,3
GSM1966196,36h,3
GSM1966197,36h,3
GSM1966198,36h,3
GSM1966199,36h,3
GSM1966200,36h,3
GSM1966201,36h,3
GSM1966202,36h,3
GSM1966203,36h,3
GSM1966204,36h,3
GSM1966205,36h,3
GSM1966206,36h,3
GSM1966207,36h,3
GSM1966208,36h,3
GSM1966209,36h,3
GSM1966210,72h,4
GSM1966211,72h,4
GSM1966212,72h,4
GSM1966213,72h,4
GSM1966214,72h,4
GSM1966215,72h,4
GSM1966216,72h,4
GSM1966217,72h,4
GSM1966218,72h,4
GSM1966219,72h,4
GSM1966220,72h,4
GSM1966221,72h,4
GSM1966222,72h,4
GSM1966223,72h,4
GSM1966224,72h,4
GSM1966225,72h,4
GSM1966226,72h,4
GSM1966227,72h,4
GSM1966228,72h,4
GSM1966229,72h,4
GSM1966230,72h,4
GSM1966231,72h,4
GSM1966232,72h,4
GSM1966233,72h,4
GSM1966234,72h,4
GSM1966235,72h,4
GSM1966236,72h,4
GSM1966237,72h,4
GSM1966238,72h,4
GSM1966239,72h,4
GSM1966240,72h,4
GSM1966241,72h,4
GSM1966242,72h,4
GSM1966243,72h,4
GSM1966244,72h,4
GSM1966245,72h,4
GSM1966246,72h,4
GSM1966247,72h,4
GSM1966248,72h,4
GSM1966249,72h,4
GSM1966250,72h,4
GSM1966251,72h,4
GSM1966252,72h,4
GSM1966253,72h,4
GSM1966254,72h,4
GSM1966255,72h,4
GSM1966256,72h,4
GSM1966257,72h,4
GSM1966258,72h,4
GSM1966259,72h,4
GSM1966260,72h,4
GSM1966261,72h,4
GSM1966262,72h,4
GSM1966263,72h,4
GSM1966264,72h,4
GSM1966265,72h,4
GSM1966266,72h,4
GSM1966267,72h,4
GSM1966268,72h,4
GSM1966269,72h,4
GSM1966270,72h,4
GSM1966271,72h,4
GSM1966272,72h,4
GSM1966273,72h,4
GSM1966274,72h,4
GSM1966275,72h,4
GSM1966276,72h,4
GSM1966277,72h,4
GSM1966278,72h,4
GSM1966279,72h,4
GSM1966280,72h,4
GSM1966281,72h,4
GSM1966282,72h,4
GSM1966283,72h,4
GSM1966284,72h,4
GSM1966285,72h,4
GSM1966286,72h,4
GSM1966287,72h,4
GSM1966288,72h,4
GSM1966289,72h,4
GSM1966290,72h,4
GSM1966291,72h,4
GSM1966292,72h,4
GSM1966293,72h,4
GSM1966294,72h,4
GSM1966295,72h,4
GSM1966296,72h,4
GSM1966297,72h,4
GSM1966298,72h,4
GSM1966299,72h,4
GSM1966300,72h,4
GSM1966301,72h,4
GSM1966302,72h,4
GSM1966303,72h,4
GSM1966304,72h,4
GSM1966305,72h,4
GSM1966306,72h,4
GSM1966307,72h,4
GSM1966308,72h,4
GSM1966309,72h,4
GSM1966310,72h,4
GSM1966311,72h,4
GSM1966312,72h,4
GSM1966313,72h,4
GSM1966314,72h,4
GSM1966315,72h,4
GSM1966316,72h,4
GSM1966317,72h,4
GSM1966318,72h,4
GSM1966319,72h,4
GSM1966320,72h,4
GSM1966321,72h,4
GSM1966322,72h,4
GSM1966323,72h,4
GSM1966324,72h,4
GSM1966325,72h,4
GSM1966326,72h,4
GSM1966327,72h,4
GSM1966328,72h,4
GSM1966329,72h,4
GSM1966330,72h,4
GSM1966331,72h,4
GSM1966332,72h,4
GSM1966333,72h,4
GSM1966334,72h,4
GSM1966335,72h,4
GSM1966336,72h,4
GSM1966337,72h,4
GSM1966338,72h,4
GSM1966339,72h,4
GSM1966340,72h,4
GSM1966341,72h,4
GSM1966342,72h,4
GSM1966343,72h,4
GSM1966344,72h,4
GSM1966345,72h,4
GSM1966346,72h,4
GSM1966347,72h,4
GSM1966348,96h,5
GSM1966349,96h,5
GSM1966350,96h,5
GSM1966351,96h,5
GSM1966352,96h,5
GSM1966353,96h,5
GSM1966354,96h,5
GSM1966355,96h,5
GSM1966356,96h,5
GSM1966357,96h,5
GSM1966358,96h,5
GSM1966359,96h,5
GSM1966360,96h,5
GSM1966361,96h,5
GSM1966362,96h,5
GSM1966363,96h,5
GSM1966364,96h,5
GSM1966365,96h,5
GSM1966366,96h,5
GSM1966367,96h,5
GSM1966368,96h,5
GSM1966369,96h,5
GSM1966370,96h,5
GSM1966371,96h,5
GSM1966372,96h,5
GSM1966373,96h,5
GSM1966374,96h,5
GSM1966375,96h,5
GSM1966376,96h,5
GSM1966377,96h,5
GSM1966378,96h,5
GSM1966379,96h,5
GSM1966380,96h,5
GSM1966381,96h,5
GSM1966382,96h,5
GSM1966383,96h,5
GSM1966384,96h,5
GSM1966385,96h,5
GSM1966386,96h,5
GSM1966387,96h,5
GSM1966388,96h,5
GSM1966389,96h,5
GSM1966390,96h,5
GSM1966391,96h,5
GSM1966392,96h,5
GSM1966393,96h,5
GSM1966394,96h,5
GSM1966395,96h,5
GSM1966396,96h,5
GSM1966397,96h,5
GSM1966398,96h,5
GSM1966399,96h,5
GSM1966400,96h,5
GSM1966401,96h,5
GSM1966402,96h,5
GSM1966403,96h,5
GSM1966404,96h,5
GSM1966405,96h,5
GSM1966406,96h,5
GSM1966407,96h,5
GSM1966408,96h,5
GSM1966409,96h,5
GSM1966410,96h,5
GSM1966411,96h,5
GSM1966412,96h,5
GSM1966413,96h,5
GSM1966414,96h,5
GSM1966415,96h,5
GSM1966416,96h,5
GSM1966417,96h,5
GSM1966418,96h,5
GSM1966419,96h,5
GSM1966420,96h,5
GSM1966421,96h,5
GSM1966422,96h,5
GSM1966423,96h,5
GSM1966424,96h,5
GSM1966425,96h,5
GSM1966426,96h,5
GSM1966427,96h,5
GSM1966428,96h,5
GSM1966429,96h,5
GSM1966430,96h,5
GSM1966431,96h,5
GSM1966432,96h,5
GSM1966433,96h,5
GSM1966434,96h,5
GSM1966435,96h,5
GSM1966436,96h,5
GSM1966437,96h,5
GSM1966438,96h,5
GSM1966439,96h,5
GSM1966440,96h,5
GSM1966441,96h,5
GSM1966442,96h,5
GSM1966443,96h,5
GSM1966444,96h,5
GSM1966445,96h,5
GSM1966446,96h,5
GSM1966447,96h,5
GSM1966448,96h,5
GSM1966449,96h,5
GSM1966450,96h,5
GSM1966451,96h,5
GSM1966452,96h,5
GSM1966453,96h,5
GSM1966454,96h,5
GSM1966455,96h,5
GSM1966456,96h,5
GSM1966457,96h,5
GSM1966458,96h,5
GSM1966459,96h,5
GSM1966460,96h,5
GSM1966461,96h,5
GSM1966462,96h,5
GSM1966463,96h,5
GSM1966464,96h,5
GSM1966465,96h,5
GSM1966466,96h,5
GSM1966467,96h,5
GSM1966468,96h,5
GSM1966469,96h,5
GSM1966470,96h,5
GSM1966471,96h,5
GSM1966472,96h,5
GSM1966473,96h,5
GSM1966474,96h,5
GSM1966475,96h,5
GSM1966476,96h,5
GSM1966477,96h,5
GSM1966478,96h,5
GSM1966479,96h,5
GSM1966480,96h,5
GSM1966481,96h,5
GSM1966482,96h,5
GSM1966483,96h,5
GSM1966484,96h,5
GSM1966485,96h,5
GSM1966486,96h,5
GSM1966487,96h,5
GSM1966488,96h,5
GSM1966489,96h,5
GSM1966490,96h,5
GSM1966491,96h,5
GSM1966492,96h,5
GSM1966493,96h,5
GSM1966494,96h,5
GSM1966495,96h,5
GSM1966496,96h,5
GSM1966497,96h,5
GSM1966498,96h,5
GSM1966499,96h,5
GSM1966500,96h,5
GSM1966501,96h,5
GSM1966502,96h,5
GSM1966503,96h,5
GSM1966504,96h,5
GSM1966505,96h,5
GSM1966506,96h,5
GSM1966507,96h,5
GSM1966508,96h,5
GSM1966509,96h,5
GSM1966510,96h,5
GSM1966511,96h,5
GSM1966512,96h,5
GSM1966513,96h,5
GSM1966514,96h,5
GSM1966515,96h,5
GSM1966516,96h,5
GSM1966517,96h,5
GSM1966518,96h,5
GSM1966519,96h,5
GSM1966520,96h,5
GSM1966521,96h,5
GSM1966522,96h,5
GSM1966523,96h,5
GSM1966524,96h,5
GSM1966525,96h,5
GSM1966526,96h,5
GSM1966527,96h,5
GSM1966528,96h,5
GSM1966529,96h,5
GSM1966530,96h,5
GSM1966531,96h,5
GSM1966532,96h,5
GSM1966533,96h,5
GSM1966534,96h,5
GSM1966535,96h,5
